ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2019-03-14,1359236.2688539976,1430342.30787355,1587422.8877036066,1359236.2688539976,1359236.2688539976,148368.4927539741,148368.4927539741,148368.4927539741,82070.98430782839,82070.98430782839,82070.98430782839,66297.50844614567,66297.50844614567,66297.50844614567,0.0,0.0,0.0,1507604.7616079717,1436832.7908852913
2019-03-15,1359175.3303902973,1394345.2675443653,1552853.088246392,1359175.3303902973,1359175.3303902973,115874.12141554165,115874.12141554165,115874.12141554165,53121.08757315225,53121.08757315225,53121.08757315225,62753.03384238941,62753.03384238941,62753.03384238941,0.0,0.0,0.0,1475049.451805839,1433067.3483271396
2019-03-16,1359114.391926597,1204680.425781027,1354977.5149104754,1359114.391926597,1359114.391926597,-79551.23177065166,-79551.23177065166,-79551.23177065166,-138825.78190613064,-138825.78190613064,-138825.78190613064,59274.55013547898,59274.55013547898,59274.55013547898,0.0,0.0,0.0,1279563.1601559455,1429342.6038764217
2019-03-17,1359053.4534628969,1112893.0040798017,1270486.459202471,1359053.4534628969,1359053.4534628969,-169115.3922280392,-169115.3922280392,-169115.3922280392,-224962.3025383305,-224962.3025383305,-224962.3025383305,55846.91031029131,55846.91031029131,55846.91031029131,0.0,0.0,0.0,1189938.0612348577,1425669.8287696007
2019-03-18,1358992.5149991966,1372605.0124080277,1540071.283402109,1358992.5149991966,1358992.5149991966,101517.7584003653,101517.7584003653,101517.7584003653,49070.59991653173,49070.59991653173,49070.59991653173,52447.15848383357,52447.15848383357,52447.15848383357,0.0,0.0,0.0,1460510.2733995619,1422051.7908022192
2019-03-19,1358931.5765354964,1426133.8396002315,1572867.5383054821,1358931.5765354964,1358931.5765354964,137747.74015186357,137747.74015186357,137747.74015186357,88702.12415673425,88702.12415673425,88702.12415673425,49045.61599512936,49045.61599512936,49045.61599512936,0.0,0.0,0.0,1496679.31668736,1418482.8628893695
2019-03-20,1358870.6380717962,1415498.4909426644,1576875.2703674026,1358870.6380717962,1358870.6380717962,136430.51041290673,136430.51041290673,136430.51041290673,90823.288491072,90823.288491072,90823.288491072,45607.22192183473,45607.22192183473,45607.22192183473,0.0,0.0,0.0,1495301.148484703,1414949.4533394626
2019-03-21,1358809.699608096,1401338.3274712104,1564452.9573579552,1358809.699608096,1358809.699608096,124164.0654250512,124164.0654250512,124164.0654250512,82070.98430781807,82070.98430781807,82070.98430781807,42093.08111723313,42093.08111723313,42093.08111723313,0.0,0.0,0.0,1482973.765033147,1411430.7395430594
2019-03-22,1358748.7611443957,1375423.9545753854,1530141.1773489774,1358748.7611443957,1358748.7611443957,91583.25416373907,91583.25416373907,91583.25416373907,53121.08757298723,53121.08757298723,53121.08757298723,38462.16659075183,38462.16659075183,38462.16659075183,0.0,0.0,0.0,1450332.0153081347,1407899.6771862444
2019-03-23,1358687.8226806954,1171199.4541829422,1334504.9603866716,1358687.8226806954,1358687.8226806954,-104152.66340935645,-104152.66340935645,-104152.66340935645,-138825.78190642982,-138825.78190642982,-138825.78190642982,34673.11849707339,34673.11849707339,34673.11849707339,0.0,0.0,0.0,1254535.159271339,1404324.2484884432
2019-03-24,1358626.8842169952,1085651.5975579289,1244111.822245861,1358626.8842169952,1358626.8842169952,-194276.22326197886,-194276.22326197886,-194276.22326197886,-224962.30253826422,-224962.30253826422,-224962.30253826422,30686.079276285393,30686.079276285393,30686.079276285393,0.0,0.0,0.0,1164350.6609550163,1400668.9055913228
2019-03-25,1358565.945753295,1350804.1693852476,1510644.4338497587,1358565.945753295,1358565.945753295,75535.10357652616,75535.10357652616,75535.10357652616,49070.59991666745,49070.59991666745,49070.59991666745,26464.503659858714,26464.503659858714,26464.503659858714,0.0,0.0,0.0,1434101.049329821,1396896.159295646
2019-03-26,1358505.007289595,1384957.5362056112,1549421.245746434,1358505.007289595,1358505.007289595,110679.00749271351,110679.00749271351,110679.00749271351,88702.12415670148,88702.12415670148,88702.12415670148,21976.88333601199,21976.88333601199,21976.88333601199,0.0,0.0,0.0,1469184.0147823086,1392968.2590234955
2019-03-27,1358444.0438194068,1387491.477701798,1552034.6514712104,1358444.0438194068,1358444.0438194068,108021.61748623001,108021.61748623001,108021.61748623001,90823.28849091116,90823.28849091116,90823.28849091116,17198.328995318847,17198.328995318847,17198.328995318847,0.0,0.0,0.0,1466465.6613056369,1388848.9037122005
2019-03-28,1358383.0803492186,1374498.9990042034,1534039.468346511,1358383.0803492186,1358383.0803492186,94182.9414633059,94182.9414633059,94182.9414633059,82070.98430790244,82070.98430790244,82070.98430790244,12111.957155403452,12111.957155403452,12111.957155403452,0.0,0.0,0.0,1452566.0218125244,1384504.940394969
2019-03-29,1358322.1168790304,1341308.6845601737,1501740.3761433375,1358322.1168790304,1358322.1168790304,59831.12299921051,59831.12299921051,59831.12299921051,53121.08757282222,53121.08757282222,53121.08757282222,6710.035426388291,6710.035426388291,6710.035426388291,0.0,0.0,0.0,1418153.239878241,1379907.9724764123
2019-03-30,1358261.1534088426,1142467.0378316068,1301520.5052852582,1358261.1534088426,1358261.1534088426,-137830.93437640974,-137830.93437640974,-137830.93437640974,-138825.78190652753,-138825.78190652753,-138825.78190652753,994.8475301177881,994.8475301177881,994.8475301177881,0.0,0.0,0.0,1220430.219032433,1375035.8381565686
2019-03-31,1358200.1899386544,1039183.8214577435,1201821.0556249626,1358200.1899386544,1358200.1899386544,-229983.0543597267,-229983.0543597267,-229983.0543597267,-224962.3025380686,-224962.3025380686,-224962.3025380686,-5020.751821658121,-5020.751821658121,-5020.751821658121,0.0,0.0,0.0,1128217.1355789278,1369873.9059599848
2019-04-01,1358139.2264684662,1314918.3720552905,1475642.232772908,1358139.2264684662,1358139.2264684662,37757.48749135595,37757.48749135595,37757.48749135595,49070.599915984305,49070.599915984305,49070.599915984305,-11313.11242462836,-11313.11242462836,-11313.11242462836,0.0,0.0,0.0,1395896.7139598222,1364416.1437642707
2019-04-02,1358078.262998278,1348848.1444586513,1506793.7260928291,1358078.262998278,1358078.262998278,70854.21969594782,70854.21969594782,70854.21969594782,88702.1241567048,88702.1241567048,88702.1241567048,-17847.904460756963,-17847.904460756963,-17847.904460756963,0.0,0.0,0.0,1428932.4826942259,1358665.9248945445
2019-04-03,1358017.2995280903,1342149.1396700358,1507706.83665968,1358017.2995280903,1358017.2995280903,66242.71421280596,66242.71421280596,66242.71421280596,90823.28849101461,90823.28849101461,90823.28849101461,-24580.574278208616,-24580.574278208616,-24580.574278208616,0.0,0.0,0.0,1424260.0137408962,1352636.54667101
2019-04-04,1357956.336057902,1327046.1553623958,1492602.5280836876,1357956.336057902,1357956.336057902,50613.85513792146,50613.85513792146,50613.85513792146,82070.98430798683,82070.98430798683,82070.98430798683,-31457.129170065382,-31457.129170065382,-31457.129170065382,0.0,0.0,0.0,1408570.1911958235,1346351.4280114812
2019-04-05,1357895.3725877139,1294380.5079125226,1446966.8290345038,1357895.3725877139,1357895.3725877139,14705.857373773402,14705.857373773402,14705.857373773402,53121.08757265719,53121.08757265719,53121.08757265719,-38415.2301988838,-38415.2301988838,-38415.2301988838,0.0,0.0,0.0,1372601.2299614872,1339843.9980233738
2019-04-06,1357834.409117526,1096886.3451295272,1252516.3025570032,1357834.409117526,1357834.409117526,-184211.3446477634,-184211.3446477634,-184211.3446477634,-138825.78190643137,-138825.78190643137,-138825.78190643137,-45385.56274133205,-45385.56274133205,-45385.56274133205,0.0,0.0,0.0,1173623.0644697626,1333157.2616572778
2019-04-07,1357773.445647338,1001674.4052219548,1160671.1635066683,1357773.445647338,1357773.445647338,-277255.74853958865,-277255.74853958865,-277255.74853958865,-224962.30253839525,-224962.30253839525,-224962.30253839525,-52293.44600119328,-52293.44600119328,-52293.44600119328,0.0,0.0,0.0,1080517.6971077493,1326343.0561613955
2019-04-08,1357712.4821771497,1274564.2721637685,1430282.6057767756,1357712.4821771497,1357712.4821771497,-9990.035597197057,-9990.035597197057,-9990.035597197057,49070.59991618336,49070.59991618336,49070.59991618336,-59060.63551338041,-59060.63551338041,-59060.63551338041,0.0,0.0,0.0,1347722.4465799527,1319461.0179642711
2019-04-09,1357651.5187069615,1306157.253656126,1469125.526184677,1357651.5187069615,1357651.5187069615,23094.857318962746,23094.857318962746,23094.857318962746,88702.12415670804,88702.12415670804,88702.12415670804,-65607.26683774531,-65607.26683774531,-65607.26683774531,0.0,0.0,0.0,1380746.3760259242,1312577.288440228
2019-04-10,1357590.5552367736,1298685.0194301265,1461444.915719711,1357590.5552367736,1357590.5552367736,18969.40410200819,18969.40410200819,18969.40410200819,90823.28849095601,90823.28849095601,90823.28849095601,-71853.88438894783,-71853.88438894783,-71853.88438894783,0.0,0.0,0.0,1376559.9593387817,1305762.9949542116
2019-04-11,1357529.5917665856,1284665.6397772508,1442002.3326067394,1357529.5917665856,1357529.5917665856,4347.487526254075,4347.487526254075,4347.487526254075,82070.98430785161,82070.98430785161,82070.98430785161,-77723.49678159754,-77723.49678159754,-77723.49678159754,0.0,0.0,0.0,1361877.0792928396,1299092.5503966424
2019-04-12,1357468.6282963974,1242275.2423120113,1407033.3777792607,1357468.6282963974,1357468.6282963974,-30022.511680656153,-30022.511680656153,-30022.511680656153,53121.08757303379,53121.08757303379,53121.08757303379,-83143.59925368996,-83143.59925368996,-83143.59925368996,0.0,0.0,0.0,1327446.1166157413,1292641.8199186788
2019-04-13,1357407.6648262092,1049150.5597233325,1211336.1721448456,1357407.6648262092,1357407.6648262092,-226873.886586729,-226873.886586729,-226873.886586729,-138825.7819065291,-138825.7819065291,-138825.7819065291,-88048.10468019989,-88048.10468019989,-88048.10468019989,0.0,0.0,0.0,1130533.7782394802,1286486.207600067
2019-04-14,1357346.7013560212,963645.85602673,1119297.4867846998,1357346.7013560212,1357346.7013560212,-317341.42989904026,-317341.42989904026,-317341.42989904026,-224962.30253819964,-224962.30253819964,-224962.30253819964,-92379.12736084055,-92379.12736084055,-92379.12736084055,0.0,0.0,0.0,1040005.271456981,1280698.7182213857
2019-04-15,1357285.7378858333,1229563.8462876002,1388718.9786743051,1357285.7378858333,1357285.7378858333,-47017.96815667667,-47017.96815667667,-47017.96815667667,49070.5999163191,49070.5999163191,49070.5999163191,-96088.56807299578,-96088.56807299578,-96088.56807299578,0.0,0.0,0.0,1310267.7697291565,1275348.0500998436
2019-04-16,1357224.774415645,1272579.9467050245,1430870.115841342,1357224.774415645,1357224.774415645,-10437.330524582956,-10437.330524582956,-10437.330524582956,88702.12415671135,88702.12415671135,88702.12415671135,-99139.45468129429,-99139.45468129429,-99139.45468129429,0.0,0.0,0.0,1346787.4438910622,1270496.7740805775
2019-04-17,1357163.8109454568,1272403.0628459298,1428601.8972614966,1357163.8109454568,1357163.8109454568,-10683.711219766234,-10683.711219766234,-10683.711219766234,90823.2884911192,90823.2884911192,90823.2884911192,-101506.99971088544,-101506.99971088544,-101506.99971088544,0.0,0.0,0.0,1346480.0997256907,1266199.6512787074
2019-04-18,1357102.8474752689,1252672.5168458542,1416112.8208605372,1357102.8474752689,1357102.8474752689,-21108.36019214611,-21108.36019214611,-21108.36019214611,82070.98430796618,82070.98430796618,82070.98430796618,-103179.34450011227,-103179.34450011227,-103179.34450011227,0.0,0.0,0.0,1335994.4872831227,1262502.1381344623
2019-04-19,1357041.884005081,1225730.886273661,1388109.9960836137,1357041.884005081,1357041.884005081,-51036.88102947799,-51036.88102947799,-51036.88102947799,53121.08757263509,53121.08757263509,53121.08757263509,-104157.9686021131,-104157.9686021131,-104157.9686021131,0.0,0.0,0.0,1306005.0029756029,1259439.1219001566
2019-04-20,1356980.9205348927,1034914.8176931727,1194156.4696385027,1356980.9205348927,1356980.9205348927,-243283.5346364632,-243283.5346364632,-243283.5346364632,-138825.7819066268,-138825.7819066268,-138825.7819066268,-104457.75272983637,-104457.75272983637,-104457.75272983637,0.0,0.0,0.0,1113697.3858984294,1257033.922994292
2019-04-21,1356919.9570647045,947011.9841583486,1109705.6201668906,1356919.9570647045,1356919.9570647045,-329068.9959873747,-329068.9959873747,-329068.9959873747,-224962.3025381333,-224962.3025381333,-224962.3025381333,-104106.69344924125,-104106.69344924125,-104106.69344924125,0.0,0.0,0.0,1027850.9610773298,1255297.5929400565
2019-04-22,1356858.9935945165,1226997.4327572098,1381686.4221037033,1356858.9935945165,1356858.9935945165,-54074.67781041958,-54074.67781041958,-54074.67781041958,49070.59991601372,49070.59991601372,49070.59991601372,-103145.27772643328,-103145.27772643328,-103145.27772643328,0.0,0.0,0.0,1302784.315784097,1254228.5280907622
2019-04-23,1356798.0301243286,1267976.1803807572,1424607.5805009138,1356798.0301243286,1356798.0301243286,-12923.410879737357,-12923.410879737357,-12923.410879737357,88702.12415667856,88702.12415667856,88702.12415667856,-101625.53503641594,-101625.53503641594,-101625.53503641594,0.0,0.0,0.0,1343874.619244591,1253812.4102841236
2019-04-24,1356737.0666541404,1272479.6561386005,1424937.0211550612,1356737.0666541404,1356737.0666541404,-8786.505273630324,-8786.505273630324,-8786.505273630324,90823.28849106062,90823.28849106062,90823.28849106062,-99609.79376469094,-99609.79376469094,-99609.79376469094,0.0,0.0,0.0,1347950.56138051,1254022.4762348118
2019-04-25,1356676.1031839522,1261311.543181576,1420124.9879117638,1356676.1031839522,1356676.1031839522,-15098.192511566174,-15098.192511566174,-15098.192511566174,82070.98430783096,82070.98430783096,82070.98430783096,-97169.17681939715,-97169.17681939715,-97169.17681939715,0.0,0.0,0.0,1341577.910672386,1254820.1081475636
2019-04-26,1356615.1397137642,1236503.9321074674,1399665.2561018155,1356615.1397137642,1356615.1397137642,-41260.790914445286,-41260.790914445286,-41260.790914445286,53121.08757270376,53121.08757270376,53121.08757270376,-94381.87848714904,-94381.87848714904,-94381.87848714904,0.0,0.0,0.0,1315354.348799319,1256155.728979523
2019-04-27,1356554.1762435762,1046547.1120418427,1207205.1271525472,1356554.1762435762,1356554.1762435762,-230157.0523207927,-230157.0523207927,-230157.0523207927,-138825.7819067245,-138825.7819067245,-138825.7819067245,-91331.2704140682,-91331.2704140682,-91331.2704140682,0.0,0.0,0.0,1126397.1239227834,1257969.9772687166
2019-04-28,1356430.128831003,965369.3987962024,1124380.1837396484,1356430.128831003,1356430.128831003,-313066.1915506564,-313066.1915506564,-313066.1915506564,-224962.3025385943,-224962.3025385943,-224962.3025385943,-88103.88901206212,-88103.88901206212,-88103.88901206212,0.0,0.0,0.0,1043363.9372803466,1260186.1167262904
2019-04-29,1356306.0814184302,1243507.0499759095,1398665.8889942425,1356306.0814184302,1356306.0814184302,-35716.759551899806,-35716.759551899806,-35716.759551899806,49070.59991618113,49070.59991618113,49070.59991618113,-84787.35946808093,-84787.35946808093,-84787.35946808093,0.0,0.0,0.0,1320589.3218665305,1262729.689023781
2019-04-30,1356182.034005857,1289749.9234589313,1444662.8519014786,1356182.034005857,1356182.034005857,7233.81135934448,7233.81135934448,7233.81135934448,88702.12415675422,88702.12415675422,88702.12415675422,-81468.31279740973,-81468.31279740973,-81468.31279740973,0.0,0.0,0.0,1363415.8453652016,1265521.2927552967
2019-05-01,1356057.9865932842,1289970.0642955534,1452224.8940509188,1356057.9865932842,1356057.9865932842,12592.936477010126,12592.936477010126,12592.936477010126,90823.28849100204,90823.28849100204,90823.28849100204,-78230.35201399191,-78230.35201399191,-78230.35201399191,0.0,0.0,0.0,1368650.9230702943,1268478.4872824086
2019-05-02,1355933.939180711,1284459.3124265615,1435566.2573485847,1355933.939180711,1355933.939180711,6918.862790358388,6918.862790358388,6918.862790358388,82070.98430813495,82070.98430813495,82070.98430813495,-75152.12151777656,-75152.12151777656,-75152.12151777656,0.0,0.0,0.0,1362852.8019710695,1271517.7574679349
2019-05-03,1355809.891768138,1261882.0384881394,1413670.1668784209,1355809.891768138,1355809.891768138,-19184.44272272119,-19184.44272272119,-19184.44272272119,53121.08757308035,53121.08757308035,53121.08757308035,-72305.53029580152,-72305.53029580152,-72305.53029580152,0.0,0.0,0.0,1336625.4490454167,1274556.4860745203
