date,year,month,quarter,season,weekday,consumption_mwh,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,renewable_total_mwh,renewable_share_pct,z_score,anomaly
2018-01-01,2018,1,1,Winter,Monday,1063368.0,40613.0,40613.0,40613.0,121839.0,11.46,-1.668781811572296,0
2018-01-02,2018,1,1,Winter,Tuesday,1362988.0,39033.0,39033.0,39033.0,117099.0,8.59,0.1864175220939528,0
2018-01-03,2018,1,1,Winter,Wednesday,1477401.0,46879.0,46879.0,46879.0,140637.0,9.52,0.8948446009363417,0
2018-01-04,2018,1,1,Winter,Thursday,1467407.0,48821.0,48821.0,48821.0,146463.0,9.98,0.8329633442089519,0
2018-01-05,2018,1,1,Winter,Friday,1436054.0,48317.0,48317.0,48317.0,144951.0,10.09,0.6388305603212345,0
2018-01-06,2018,1,1,Winter,Saturday,1225864.0,45520.0,45520.0,45520.0,136560.0,11.14,-0.6626324526395454,0
2018-01-07,2018,1,1,Winter,Sunday,1183135.0,41666.0,41666.0,41666.0,124998.0,10.56,-0.9272036172087502,0
2018-01-08,2018,1,1,Winter,Monday,1523648.0,45221.0,45221.0,45221.0,135663.0,8.9,1.1811986613597547,0
2018-01-09,2018,1,1,Winter,Tuesday,1550380.0,50807.0,50807.0,50807.0,152421.0,9.83,1.3467189490160065,0
2018-01-10,2018,1,1,Winter,Wednesday,1498537.0,49822.0,49822.0,49822.0,149466.0,9.97,1.0257153476033527,0
2018-01-11,2018,1,1,Winter,Thursday,1506485.0,49423.0,49423.0,49423.0,148269.0,9.84,1.0749280981005802,0
2018-01-12,2018,1,1,Winter,Friday,1490555.0,49429.0,49429.0,49429.0,148287.0,9.95,0.9762920745197,0
2018-01-13,2018,1,1,Winter,Saturday,1303094.0,48467.0,48467.0,48467.0,145401.0,11.16,-0.18443658941598084,0
2018-01-14,2018,1,1,Winter,Sunday,1216045.0,44318.0,44318.0,44318.0,132954.0,10.93,-0.7234301372309241,0
2018-01-15,2018,1,1,Winter,Monday,1565053.0,47067.0,47067.0,47067.0,141201.0,9.02,1.4375718287399397,0
2018-01-16,2018,1,1,Winter,Tuesday,1592054.0,52191.0,52191.0,52191.0,156573.0,9.83,1.6047577215652598,0
2018-01-17,2018,1,1,Winter,Wednesday,1603534.0,51758.0,51758.0,51758.0,155274.0,9.68,1.6758400536875764,0
2018-01-18,2018,1,1,Winter,Thursday,1596151.0,52618.0,52618.0,52618.0,157854.0,9.89,1.6301256932294699,0
2018-01-19,2018,1,1,Winter,Friday,1517831.0,51343.0,51343.0,51343.0,154029.0,10.15,1.1451807235587514,0
2018-01-20,2018,1,1,Winter,Saturday,1311323.0,49648.0,49648.0,49648.0,148944.0,11.36,-0.13348393166035852,0
2018-01-21,2018,1,1,Winter,Sunday,1207923.0,44572.0,44572.0,44572.0,133716.0,11.07,-0.7737202680233854,0
2018-01-22,2018,1,1,Winter,Monday,1513782.0,46606.0,46606.0,46606.0,139818.0,9.24,1.1201099602518474,0
2018-01-23,2018,1,1,Winter,Tuesday,1542970.0,50135.0,50135.0,50135.0,150405.0,9.75,1.3008374088569152,0
2018-01-24,2018,1,1,Winter,Wednesday,1557519.0,51235.0,51235.0,51235.0,153705.0,9.87,1.390922500324475,0
2018-01-25,2018,1,1,Winter,Thursday,1524241.0,50377.0,50377.0,50377.0,151131.0,9.92,1.1848704229406375,0
2018-01-26,2018,1,1,Winter,Friday,1477983.0,48808.0,48808.0,48808.0,146424.0,9.91,0.8984482522686751,0
2018-01-27,2018,1,1,Winter,Saturday,1281149.0,47090.0,47090.0,47090.0,141270.0,11.03,-0.3203165352717509,0
2018-01-28,2018,1,1,Winter,Sunday,1203899.0,43945.0,43945.0,43945.0,131835.0,10.95,-0.7986362353108596,0
2018-01-29,2018,1,1,Winter,Monday,1525812.0,45025.0,45025.0,45025.0,135075.0,8.85,1.194597804801627,0
2018-01-30,2018,1,1,Winter,Tuesday,1536004.0,50386.0,50386.0,50386.0,151158.0,9.84,1.2577050460029033,0
2018-01-31,2018,1,1,Winter,Wednesday,1572225.0,50067.0,50067.0,50067.0,150201.0,9.55,1.481979710794056,0
2018-02-01,2018,2,1,Winter,Thursday,1561947.0,50571.0,50571.0,50571.0,151713.0,9.71,1.4183399712859401,0
2018-02-02,2018,2,1,Winter,Friday,1521025.0,52260.0,52260.0,52260.0,156780.0,10.31,1.1649574630011452,0
2018-02-03,2018,2,1,Winter,Saturday,1288114.0,48468.0,48468.0,48468.0,145404.0,11.29,-0.2771903642585161,0
2018-02-04,2018,2,1,Winter,Sunday,1211977.0,44166.0,44166.0,44166.0,132498.0,10.93,-0.7486185455125952,0
2018-02-05,2018,2,1,Winter,Monday,1514445.0,47275.0,47275.0,47275.0,141825.0,9.36,1.1242151506871343,0
2018-02-06,2018,2,1,Winter,Tuesday,1539424.0,52799.0,52799.0,52799.0,158397.0,10.29,1.2788811414609453,0
2018-02-07,2018,2,1,Winter,Wednesday,1560716.0,53476.0,53476.0,53476.0,160428.0,10.28,1.4107178152892004,0
2018-02-08,2018,2,1,Winter,Thursday,1556303.0,53203.0,53203.0,53203.0,159609.0,10.26,1.3833932219393934,0
2018-02-09,2018,2,1,Winter,Friday,1551989.0,54030.0,54030.0,54030.0,162090.0,10.44,1.3566816208265298,0
2018-02-10,2018,2,1,Winter,Saturday,1326277.0,50723.0,50723.0,50723.0,152169.0,11.47,-0.040891144678030615,0
2018-02-11,2018,2,1,Winter,Sunday,1239864.0,46075.0,46075.0,46075.0,138225.0,11.15,-0.5759466817586714,0
2018-02-12,2018,2,1,Winter,Monday,1502628.0,48200.0,48200.0,48200.0,144600.0,9.62,1.0510461682228995,0
2018-02-13,2018,2,1,Winter,Tuesday,1516714.0,53045.0,53045.0,53045.0,159135.0,10.49,1.1382644374106132,0
2018-02-14,2018,2,1,Winter,Wednesday,1546898.0,52693.0,52693.0,52693.0,158079.0,10.22,1.3251589594297777,0
2018-02-15,2018,2,1,Winter,Thursday,1590692.0,53709.0,53709.0,53709.0,161127.0,10.13,1.5963244344267062,0
2018-02-16,2018,2,1,Winter,Friday,1517847.0,52860.0,52860.0,52860.0,158580.0,10.45,1.1452797930111869,0
2018-02-17,2018,2,1,Winter,Saturday,1316896.0,50322.0,50322.0,50322.0,150966.0,11.46,-0.09897680300899343,0
2018-02-18,2018,2,1,Winter,Sunday,1212271.0,45451.0,45451.0,45451.0,136353.0,11.25,-0.7467981443240969,0
2018-02-19,2018,2,1,Winter,Monday,1501918.0,47100.0,47100.0,47100.0,141300.0,9.41,1.0466499612710838,0
2018-02-20,2018,2,1,Winter,Tuesday,1528702.0,51416.0,51416.0,51416.0,154248.0,10.09,1.2124922246477503,0
2018-02-21,2018,2,1,Winter,Wednesday,1523119.0,51672.0,51672.0,51672.0,155016.0,10.18,1.177923177588613,0
2018-02-22,2018,2,1,Winter,Thursday,1533351.0,52472.0,52472.0,52472.0,157416.0,10.27,1.2412780924209776,0
2018-02-23,2018,2,1,Winter,Friday,1527690.0,52401.0,52401.0,52401.0,157203.0,10.29,1.2062260817812185,0
2018-02-24,2018,2,1,Winter,Saturday,1334270.0,51745.0,51745.0,51745.0,155235.0,11.63,0.008600238654171269,0
2018-02-25,2018,2,1,Winter,Sunday,1247368.0,47887.0,47887.0,47887.0,143661.0,11.52,-0.5294831085665228,0
2018-02-26,2018,2,1,Winter,Monday,1580262.0,50473.0,50473.0,50473.0,151419.0,9.58,1.531743535120455,0
2018-02-27,2018,2,1,Winter,Tuesday,1619598.0,57381.0,57381.0,57381.0,172143.0,10.63,1.7753057839326023,0
2018-02-28,2018,2,1,Winter,Wednesday,1634027.0,57284.0,57284.0,57284.0,171852.0,10.52,1.8646478545068974,1
2018-03-01,2018,3,1,Spring,Thursday,1618882.0,58596.0,58596.0,58596.0,175788.0,10.86,1.7708724259361233,0
2018-03-02,2018,3,1,Spring,Friday,1604981.0,58180.0,58180.0,58180.0,174540.0,10.87,1.6847996472921924,0
2018-03-03,2018,3,1,Spring,Saturday,1368154.0,54823.0,54823.0,54823.0,164469.0,12.02,0.2184045715489953,0
2018-03-04,2018,3,1,Spring,Sunday,1232353.0,48070.0,48070.0,48070.0,144210.0,11.7,-0.6224535978362603,0
2018-03-05,2018,3,1,Spring,Monday,1474615.0,47620.0,47620.0,47620.0,142860.0,9.69,0.8775941325310477,0
2018-03-06,2018,3,1,Spring,Tuesday,1492512.0,50691.0,50691.0,50691.0,152073.0,10.19,0.9884095069206907,0
2018-03-07,2018,3,1,Spring,Wednesday,1515911.0,49922.0,49922.0,49922.0,149766.0,9.88,1.1332923892665174,0
2018-03-08,2018,3,1,Spring,Thursday,1531148.0,50266.0,50266.0,50266.0,150798.0,9.85,1.2276374671887944,0
2018-03-09,2018,3,1,Spring,Friday,1512961.0,51936.0,51936.0,51936.0,155808.0,10.3,1.1150264589737617,0
2018-03-10,2018,3,1,Spring,Saturday,1266883.0,47815.0,47815.0,47815.0,143445.0,11.32,-0.4086493357993616,0
2018-03-11,2018,3,1,Spring,Sunday,1147970.0,41592.0,41592.0,41592.0,124776.0,10.87,-1.1449396981391742,0
2018-03-12,2018,3,1,Spring,Monday,1460167.0,43278.0,43278.0,43278.0,129834.0,8.89,0.7881344169819856,0
2018-03-13,2018,3,1,Spring,Tuesday,1518795.0,49079.0,49079.0,49079.0,147237.0,9.69,1.1511496580679774,0
2018-03-14,2018,3,1,Spring,Wednesday,1493399.0,49316.0,49316.0,49316.0,147948.0,9.91,0.9939016696900719,0
2018-03-15,2018,3,1,Spring,Thursday,1534676.0,50545.0,50545.0,50545.0,151635.0,9.88,1.2494822814507747,0
2018-03-16,2018,3,1,Spring,Friday,1528868.0,50787.0,50787.0,50787.0,152361.0,9.97,1.2135200702167663,0
2018-03-17,2018,3,1,Spring,Saturday,1387156.0,51311.0,51311.0,51311.0,153933.0,11.1,0.3360619299974502,0
2018-03-18,2018,3,1,Spring,Sunday,1305785.0,50884.0,50884.0,50884.0,152652.0,11.69,-0.16777434588452142,0
2018-03-19,2018,3,1,Spring,Monday,1545366.0,50349.0,50349.0,50349.0,151047.0,9.77,1.315673059359099,0
2018-03-20,2018,3,1,Spring,Tuesday,1584812.0,54605.0,54605.0,54605.0,163815.0,10.34,1.5599164106567391,0
2018-03-21,2018,3,1,Spring,Wednesday,1565123.0,54430.0,54430.0,54430.0,163290.0,10.43,1.438005257594344,0
2018-03-22,2018,3,1,Spring,Thursday,1572047.0,54621.0,54621.0,54621.0,163863.0,10.42,1.4808775631357134,0
2018-03-23,2018,3,1,Spring,Friday,1517870.0,51780.0,51780.0,51780.0,155340.0,10.23,1.1454222053490626,0
2018-03-24,2018,3,1,Spring,Saturday,1267769.0,50002.0,50002.0,50002.0,150006.0,11.83,-0.4031633648707577,0
2018-03-25,2018,3,1,Spring,Sunday,1153619.0,41315.0,41315.0,41315.0,123945.0,10.74,-1.1099619895887416,0
2018-03-26,2018,3,1,Spring,Monday,1467624.0,44163.0,44163.0,44163.0,132489.0,9.03,0.8343069736576055,0
2018-03-27,2018,3,1,Spring,Tuesday,1468363.0,48005.0,48005.0,48005.0,144015.0,9.81,0.8388827439919602,0
2018-03-28,2018,3,1,Spring,Wednesday,1511233.0,48423.0,48423.0,48423.0,145269.0,9.61,1.104326958110751,0
2018-03-29,2018,3,1,Spring,Thursday,1464366.0,50753.0,50753.0,50753.0,152259.0,10.4,0.8141339564054707,0
2018-03-30,2018,3,1,Spring,Friday,1159549.0,44871.0,44871.0,44871.0,134613.0,11.61,-1.0732443737799142,0
2018-03-31,2018,3,1,Spring,Saturday,1161034.0,41239.0,41239.0,41239.0,123717.0,10.66,-1.0640494902257644,0
2018-04-01,2018,4,2,Spring,Sunday,1075303.0,38965.0,38965.0,38965.0,116895.0,10.87,-1.5948821918963512,0
2018-04-02,2018,4,2,Spring,Monday,1079921.0,39286.0,39286.0,39286.0,117858.0,10.91,-1.566288271187217,0
2018-04-03,2018,4,2,Spring,Tuesday,1413120.0,40990.0,40990.0,40990.0,122970.0,8.7,0.4968268839368084,0
2018-04-04,2018,4,2,Spring,Wednesday,1443555.0,45907.0,45907.0,45907.0,137721.0,9.54,0.6852755579910513,0
2018-04-05,2018,4,2,Spring,Thursday,1490895.0,46720.0,46720.0,46720.0,140160.0,9.4,0.9783973003839498,0
2018-04-06,2018,4,2,Spring,Friday,1429838.0,48225.0,48225.0,48225.0,144675.0,10.12,0.6003420780501264,0
2018-04-07,2018,4,2,Spring,Saturday,1212683.0,45993.0,45993.0,45993.0,137979.0,11.38,-0.7442471059238883,0
2018-04-08,2018,4,2,Spring,Sunday,1091725.0,38801.0,38801.0,38801.0,116403.0,10.66,-1.4931997826530858,0
2018-04-09,2018,4,2,Spring,Monday,1381746.0,39875.0,39875.0,39875.0,119625.0,8.66,0.30256407139276964,0
2018-04-10,2018,4,2,Spring,Tuesday,1440243.0,45105.0,45105.0,45105.0,135315.0,9.4,0.6647681813369475,0
2018-04-11,2018,4,2,Spring,Wednesday,1462421.0,46508.0,46508.0,46508.0,139524.0,9.54,0.8020908260938063,0
2018-04-12,2018,4,2,Spring,Thursday,1450052.0,45952.0,45952.0,45952.0,137856.0,9.51,0.7255039475205541,0
2018-04-13,2018,4,2,Spring,Friday,1434598.0,45965.0,45965.0,45965.0,137895.0,9.61,0.6298152401496236,0
2018-04-14,2018,4,2,Spring,Saturday,1189337.0,44183.0,44183.0,44183.0,132549.0,11.14,-0.888801820708523,0
2018-04-15,2018,4,2,Spring,Sunday,1066383.0,36880.0,36880.0,36880.0,110640.0,10.38,-1.6501134116290221,0
2018-04-16,2018,4,2,Spring,Monday,1371593.0,39237.0,39237.0,39237.0,117711.0,8.58,0.2396983119818043,0
2018-04-17,2018,4,2,Spring,Tuesday,1385784.0,43390.0,43390.0,43390.0,130170.0,9.39,0.32756672445112456,0
2018-04-18,2018,4,2,Spring,Wednesday,1385290.0,43263.0,43263.0,43263.0,129789.0,9.37,0.32450795510718516,0
2018-04-19,2018,4,2,Spring,Thursday,1393887.0,43325.0,43325.0,43325.0,129975.0,9.32,0.377739210268819,0
2018-04-20,2018,4,2,Spring,Friday,1379114.0,43802.0,43802.0,43802.0,131406.0,9.53,0.2862671464671653,0
2018-04-21,2018,4,2,Spring,Saturday,1164958.0,42525.0,42525.0,42525.0,127575.0,10.95,-1.0397527070160109,0
2018-04-22,2018,4,2,Spring,Sunday,1064332.0,36556.0,36556.0,36556.0,109668.0,10.3,-1.6628128770630703,0
2018-04-23,2018,4,2,Spring,Monday,1384203.0,40606.0,40606.0,40606.0,121818.0,8.8,0.317777424182363,0
2018-04-24,2018,4,2,Spring,Tuesday,1409605.0,43488.0,43488.0,43488.0,130464.0,9.26,0.47506256360493176,0
2018-04-25,2018,4,2,Spring,Wednesday,1437092.0,44192.0,44192.0,44192.0,132576.0,9.23,0.6452576910479736,0
2018-04-26,2018,4,2,Spring,Thursday,1436767.0,44589.0,44589.0,44589.0,133767.0,9.31,0.6432453427953819,0
2018-04-27,2018,4,2,Spring,Friday,1385282.0,44670.0,44670.0,44670.0,134010.0,9.67,0.3244584203809675,0
2018-04-28,2018,4,2,Spring,Saturday,1177513.0,42641.0,42641.0,42641.0,127923.0,10.86,-0.9620141460581983,0
2018-04-29,2018,4,2,Spring,Sunday,1067114.0,37461.0,37461.0,37461.0,112383.0,10.53,-1.6455871760208851,0
2018-04-30,2018,4,2,Spring,Monday,1281750.0,39410.0,39410.0,39410.0,118230.0,9.22,-0.3165952389646506,0
2018-05-01,2018,5,2,Spring,Tuesday,1110178.0,40471.0,40471.0,40471.0,121413.0,10.94,-1.3789417447913166,0
2018-05-02,2018,5,2,Spring,Wednesday,1396620.0,39097.0,39097.0,39097.0,117291.0,8.4,0.3946615111129211,0
2018-05-03,2018,5,2,Spring,Thursday,1422030.0,45446.0,45446.0,45446.0,136338.0,9.59,0.5519961852617075,0
2018-05-04,2018,5,2,Spring,Friday,1399659.0,45159.0,45159.0,45159.0,135477.0,9.68,0.41347851523484797,0
2018-05-05,2018,5,2,Spring,Saturday,1178154.0,42564.0,42564.0,42564.0,127692.0,10.84,-0.9580451761200098,0
2018-05-06,2018,5,2,Spring,Sunday,1084216.0,38023.0,38023.0,38023.0,114069.0,10.52,-1.5396943150491202,0
2018-05-07,2018,5,2,Spring,Monday,1401587.0,41500.0,41500.0,41500.0,124500.0,8.88,0.42541638425329975,0
2018-05-08,2018,5,2,Spring,Tuesday,1430139.0,45378.0,45378.0,45378.0,136134.0,9.52,0.6022058221240653,0
2018-05-09,2018,5,2,Spring,Wednesday,1413670.0,45490.0,45490.0,45490.0,136470.0,9.65,0.5002323963642713,0
2018-05-10,2018,5,2,Spring,Thursday,1134828.0,42629.0,42629.0,42629.0,127887.0,11.27,-1.2263128696332062,0
2018-05-11,2018,5,2,Spring,Friday,1260826.0,39499.0,39499.0,39499.0,118497.0,9.4,-0.44615331538689407,0
2018-05-12,2018,5,2,Spring,Saturday,1154914.0,41119.0,41119.0,41119.0,123357.0,10.68,-1.1019435557822608,0
2018-05-13,2018,5,2,Spring,Sunday,1083982.0,38070.0,38070.0,38070.0,114210.0,10.54,-1.5411432057909864,0
2018-05-14,2018,5,2,Spring,Monday,1412565.0,41469.0,41469.0,41469.0,124407.0,8.81,0.49339041230545944,0
2018-05-15,2018,5,2,Spring,Tuesday,1425414.0,45190.0,45190.0,45190.0,135570.0,9.51,0.5729493744517702,0
2018-05-16,2018,5,2,Spring,Wednesday,1431052.0,44457.0,44457.0,44457.0,133371.0,9.32,0.6078589727536536,0
2018-05-17,2018,5,2,Spring,Thursday,1441611.0,45872.0,45872.0,45872.0,137616.0,9.55,0.6732386195201643,0
2018-05-18,2018,5,2,Spring,Friday,1404740.0,45644.0,45644.0,45644.0,136932.0,9.75,0.44493925822382807,0
2018-05-19,2018,5,2,Spring,Saturday,1164906.0,43129.0,43129.0,43129.0,129387.0,11.11,-1.0400746827364256,0
2018-05-20,2018,5,2,Spring,Sunday,1021732.0,36931.0,36931.0,36931.0,110793.0,10.84,-1.9265852941720156,1
2018-05-21,2018,5,2,Spring,Monday,1063460.0,36236.0,36236.0,36236.0,108708.0,10.22,-1.6682121622207933,0
2018-05-22,2018,5,2,Spring,Tuesday,1390786.0,40132.0,40132.0,40132.0,120396.0,8.66,0.35853831201870545,0
2018-05-23,2018,5,2,Spring,Wednesday,1433532.0,44727.0,44727.0,44727.0,134181.0,9.36,0.6232147378811228,0
2018-05-24,2018,5,2,Spring,Thursday,1437715.0,45756.0,45756.0,45756.0,137268.0,9.55,0.6491152078521725,0
2018-05-25,2018,5,2,Spring,Friday,1403603.0,45214.0,45214.0,45214.0,135642.0,9.66,0.4378991352601456,0
2018-05-26,2018,5,2,Spring,Saturday,1190657.0,43426.0,43426.0,43426.0,130278.0,10.94,-0.880628590882612,0
2018-05-27,2018,5,2,Spring,Sunday,1091782.0,38308.0,38308.0,38308.0,114924.0,10.53,-1.492846847728785,0
2018-05-28,2018,5,2,Spring,Monday,1421894.0,41660.0,41660.0,41660.0,124980.0,8.79,0.5511540949160076,0
2018-05-29,2018,5,2,Spring,Tuesday,1454690.0,45828.0,45828.0,45828.0,137484.0,9.45,0.7542217050452323,0
2018-05-30,2018,5,2,Spring,Wednesday,1419749.0,45798.0,45798.0,45798.0,137394.0,9.68,0.5378725964489023,0
2018-05-31,2018,5,2,Spring,Thursday,1227972.0,43505.0,43505.0,43505.0,130515.0,10.63,-0.6495800522811966,0
2018-06-01,2018,6,2,Summer,Friday,1313646.0,41706.0,41706.0,41706.0,125118.0,9.52,-0.11910028553491063,0
2018-06-02,2018,6,2,Summer,Saturday,1158359.0,41889.0,41889.0,41889.0,125667.0,10.85,-1.0806126643047884,0
2018-06-03,2018,6,2,Summer,Sunday,1072607.0,37837.0,37837.0,37837.0,113511.0,10.58,-1.6115753946316964,0
2018-06-04,2018,6,2,Summer,Monday,1396992.0,40357.0,40357.0,40357.0,121071.0,8.67,0.3969648758820415,0
2018-06-05,2018,6,2,Summer,Tuesday,1436182.0,44998.0,44998.0,44998.0,134994.0,9.4,0.6396231159407167,0
2018-06-06,2018,6,2,Summer,Wednesday,1446905.0,45590.0,45590.0,45590.0,136770.0,9.45,0.7060182245946891,0
2018-06-07,2018,6,2,Summer,Thursday,1453064.0,46013.0,46013.0,46013.0,138039.0,9.5,0.7441537719414965,0
2018-06-08,2018,6,2,Summer,Friday,1426782.0,46115.0,46115.0,46115.0,138345.0,9.7,0.5814198126349871,0
2018-06-09,2018,6,2,Summer,Saturday,1210886.0,44137.0,44137.0,44137.0,132411.0,10.94,-0.7553738438005262,0
